scenario,gradation,year,rho_equicorrelation,psys_gaussian_copula,psys_independent,frechet_lower,frechet_upper,n_sim,status
extreme,constant,0,0.0,0.8967,0.8977860998043178,0.7340833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,6,0.6,0.794,0.9027840221741783,0.7340833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,6,0.9,0.74036,0.9027840221741783,0.7340833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,8,0.0,0.90134,0.901949621174448,0.72775,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,8,0.3,0.84288,0.901949621174448,0.72775,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,8,0.6,0.79026,0.901949621174448,0.72775,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,8,0.9,0.7358,0.901949621174448,0.72775,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,10,0.0,0.90072,0.9012152642372512,0.7175833333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,10,0.3,0.84084,0.9012152642372512,0.7175833333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,10,0.6,0.78606,0.9012152642372512,0.7175833333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,10,0.9,0.72608,0.9012152642372512,0.7175833333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,12,0.0,0.90086,0.9001861015194075,0.7173333333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,12,0.3,0.8425,0.9001861015194075,0.7173333333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,12,0.6,0.78548,0.9001861015194075,0.7173333333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,12,0.9,0.72522,0.9001861015194075,0.7173333333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,14,0.0,0.899,0.8988250488769629,0.7064166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,14,0.3,0.8394,0.8988250488769629,0.7064166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,14,0.6,0.78062,0.8988250488769629,0.7064166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,14,0.9,0.72372,0.8988250488769629,0.7064166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,16,0.0,0.90532,0.9035759560013252,0.7091666666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,16,0.3,0.84366,0.9035759560013252,0.7091666666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,16,0.6,0.78478,0.9035759560013252,0.7091666666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,16,0.9,0.7224,0.9035759560013252,0.7091666666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,18,0.0,0.90572,0.9063332246520023,0.7110833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,18,0.3,0.8456,0.9063332246520023,0.7110833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,18,0.6,0.79228,0.9063332246520023,0.7110833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,18,0.9,0.72452,0.9063332246520023,0.7110833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,20,0.0,0.90094,0.9025583910537633,0.6934166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,20,0.3,0.84036,0.9025583910537633,0.6934166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,20,0.6,0.78062,0.9025583910537633,0.6934166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,20,0.9,0.71356,0.9025583910537633,0.6934166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,22,0.0,0.90806,0.9076848657609993,0.7008333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,22,0.3,0.84832,0.9076848657609993,0.7008333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,22,0.6,0.78866,0.9076848657609993,0.7008333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,22,0.9,0.71894,0.9076848657609993,0.7008333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,24,0.0,0.90942,0.9081956746929629,0.6956666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,24,0.3,0.84896,0.9081956746929629,0.6956666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,24,0.6,0.78544,0.9081956746929629,0.6956666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,24,0.9,0.7156,0.9081956746929629,0.6956666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,26,0.0,0.90974,0.9086913512434895,0.6979166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,26,0.3,0.84894,0.9086913512434895,0.6979166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,26,0.6,0.78686,0.9086913512434895,0.6979166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,26,0.9,0.71698,0.9086913512434895,0.6979166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,28,0.0,0.90958,0.9101489685941806,0.6935833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,28,0.3,0.84894,0.9101489685941806,0.6935833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,28,0.6,0.79164,0.9101489685941806,0.6935833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,28,0.9,0.71654,0.9101489685941806,0.6935833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,30,0.0,0.91432,0.9137197398433975,0.6891666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,30,0.3,0.85254,0.9137197398433975,0.6891666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,30,0.6,0.79224,0.9137197398433975,0.6891666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,30,0.9,0.71884,0.9137197398433975,0.6891666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,32,0.0,0.91762,0.9172171123703455,0.69475,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,32,0.3,0.85894,0.9172171123703455,0.69475,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,32,0.6,0.79474,0.9172171123703455,0.69475,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,32,0.9,0.72376,0.9172171123703455,0.69475,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,34,0.0,0.91932,0.9196608328923959,0.69775,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,34,0.3,0.8623,0.9196608328923959,0.69775,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,34,0.6,0.80328,0.9196608328923959,0.69775,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,34,0.9,0.72696,0.9196608328923959,0.69775,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,36,0.0,0.91758,0.9200671094213871,0.69825,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,36,0.3,0.85844,0.9200671094213871,0.69825,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,36,0.6,0.79928,0.9200671094213871,0.69825,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,36,0.9,0.72706,0.9200671094213871,0.69825,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,38,0.0,0.92606,0.9268509998331139,0.7090833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,38,0.3,0.8701,0.9268509998331139,0.7090833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,38,0.6,0.80818,0.9268509998331139,0.7090833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,38,0.9,0.73882,0.9268509998331139,0.7090833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,40,0.0,0.9304,0.9287138025027655,0.7093333333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,40,0.3,0.86946,0.9287138025027655,0.7093333333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,40,0.6,0.81424,0.9287138025027655,0.7093333333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,40,0.9,0.74022,0.9287138025027655,0.7093333333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,42,0.0,0.93688,0.9369650296931229,0.7311666666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,42,0.3,0.8842,0.9369650296931229,0.7311666666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,42,0.6,0.82606,0.9369650296931229,0.7311666666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,42,0.9,0.75992,0.9369650296931229,0.7311666666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,44,0.0,0.93524,0.9367142528526273,0.72825,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,44,0.3,0.88484,0.9367142528526273,0.72825,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,44,0.6,0.8237,0.9367142528526273,0.72825,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,44,0.9,0.75556,0.9367142528526273,0.72825,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,46,0.0,0.9443,0.9440557587962077,0.7444166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,46,0.3,0.8919,0.9440557587962077,0.7444166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,46,0.6,0.83782,0.9440557587962077,0.7444166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,46,0.9,0.77434,0.9440557587962077,0.7444166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,48,0.0,0.94838,0.9476000936402155,0.7528333333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,48,0.3,0.90172,0.9476000936402155,0.7528333333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,48,0.6,0.84208,0.9476000936402155,0.7528333333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,48,0.9,0.7771,0.9476000936402155,0.7528333333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,50,0.0,0.94902,0.950482708966071,0.7649166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,50,0.3,0.90056,0.950482708966071,0.7649166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,50,0.6,0.84542,0.950482708966071,0.7649166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_accumulation,50,0.9,0.78876,0.950482708966071,0.7649166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,0,0.0,0.90126,0.9016077457763672,0.73725,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,0,0.3,0.8464,0.9016077457763672,0.73725,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,0,0.6,0.7944,0.9016077457763672,0.73725,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,0,0.9,0.74142,0.9016077457763672,0.73725,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,2,0.0,0.90408,0.9051192463015183,0.7375833333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,2,0.3,0.84932,0.9051192463015183,0.7375833333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,2,0.6,0.79466,0.9051192463015183,0.7375833333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,2,0.9,0.7473,0.9051192463015183,0.7375833333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,4,0.0,0.90916,0.9108446643366397,0.7444166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,4,0.3,0.85488,0.9108446643366397,0.7444166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,4,0.6,0.80484,0.9108446643366397,0.7444166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,4,0.9,0.752,0.9108446643366397,0.7444166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,6,0.0,0.91714,0.9164310189604774,0.74875,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,6,0.3,0.86344,0.9164310189604774,0.74875,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,6,0.6,0.80908,0.9164310189604774,0.74875,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,6,0.9,0.75548,0.9164310189604774,0.74875,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,8,0.0,0.9198,0.9197819568690047,0.7504166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,8,0.3,0.86936,0.9197819568690047,0.7504166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,8,0.6,0.81232,0.9197819568690047,0.7504166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,8,0.9,0.75852,0.9197819568690047,0.7504166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,10,0.0,0.92782,0.9274994540665934,0.7630833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,10,0.3,0.87484,0.9274994540665934,0.7630833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,10,0.6,0.82558,0.9274994540665934,0.7630833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,10,0.9,0.77026,0.9274994540665934,0.7630833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,12,0.0,0.93176,0.9324036582455902,0.7616666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,12,0.3,0.88238,0.9324036582455902,0.7616666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,12,0.6,0.8321,0.9324036582455902,0.7616666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,12,0.9,0.7774,0.9324036582455902,0.7616666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,14,0.0,0.93472,0.93378685468,0.76,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,14,0.3,0.88306,0.93378685468,0.76,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,14,0.6,0.82958,0.93378685468,0.76,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,14,0.9,0.77474,0.93378685468,0.76,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,16,0.0,0.93764,0.9384035443687098,0.7624166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,16,0.3,0.88838,0.9384035443687098,0.7624166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,16,0.6,0.83602,0.9384035443687098,0.7624166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,16,0.9,0.77884,0.9384035443687098,0.7624166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,18,0.0,0.94396,0.9424506243962559,0.7659166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,18,0.3,0.89386,0.9424506243962559,0.7659166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,18,0.6,0.83956,0.9424506243962559,0.7659166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,18,0.9,0.78354,0.9424506243962559,0.7659166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,20,0.0,0.9467,0.9470201953194174,0.7681666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,20,0.3,0.9001,0.9470201953194174,0.7681666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,20,0.6,0.8469,0.9470201953194174,0.7681666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,20,0.9,0.78826,0.9470201953194174,0.7681666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,22,0.0,0.94952,0.949529881818809,0.7690833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,22,0.3,0.90288,0.949529881818809,0.7690833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,22,0.6,0.85068,0.949529881818809,0.7690833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,22,0.9,0.7911,0.949529881818809,0.7690833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,24,0.0,0.95572,0.9551962710380659,0.7803333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,24,0.3,0.91228,0.9551962710380659,0.7803333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,24,0.6,0.86096,0.9551962710380659,0.7803333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,24,0.9,0.8015,0.9551962710380659,0.7803333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,26,0.0,0.95448,0.9563873598916667,0.77525,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,26,0.3,0.90836,0.9563873598916667,0.77525,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,26,0.6,0.86058,0.9563873598916667,0.77525,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,26,0.9,0.80324,0.9563873598916667,0.77525,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,28,0.0,0.96084,0.9603876232819444,0.7876666666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,28,0.3,0.91686,0.9603876232819444,0.7876666666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,28,0.6,0.86798,0.9603876232819444,0.7876666666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,28,0.9,0.81032,0.9603876232819444,0.7876666666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,30,0.0,0.96516,0.9643338875762442,0.7885833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,30,0.3,0.92482,0.9643338875762442,0.7885833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,30,0.6,0.8773,0.9643338875762442,0.7885833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,30,0.9,0.8145,0.9643338875762442,0.7885833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,32,0.0,0.96742,0.9669857070554687,0.79925,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,32,0.3,0.92634,0.9669857070554687,0.79925,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,32,0.6,0.88124,0.9669857070554687,0.79925,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,32,0.9,0.82356,0.9669857070554687,0.79925,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,34,0.0,0.96848,0.9701318925311053,0.8018333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,34,0.3,0.9311,0.9701318925311053,0.8018333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,34,0.6,0.88798,0.9701318925311053,0.8018333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,34,0.9,0.82948,0.9701318925311053,0.8018333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,36,0.0,0.97438,0.9734621012549383,0.8083333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,36,0.3,0.9384,0.9734621012549383,0.8083333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,36,0.6,0.89454,0.9734621012549383,0.8083333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,36,0.9,0.83732,0.9734621012549383,0.8083333333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,38,0.0,0.9779,0.977273741300625,0.8215833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,38,0.3,0.94402,0.977273741300625,0.8215833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,38,0.6,0.9018,0.977273741300625,0.8215833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,38,0.9,0.85026,0.977273741300625,0.8215833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,40,0.0,0.97922,0.9790776726013055,0.8265,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,40,0.3,0.94588,0.9790776726013055,0.8265,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,40,0.6,0.90752,0.9790776726013055,0.8265,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,40,0.9,0.85312,0.9790776726013055,0.8265,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,42,0.0,0.98232,0.9822509031360448,0.8403333333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,42,0.3,0.9532,0.9822509031360448,0.8403333333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,42,0.6,0.91624,0.9822509031360448,0.8403333333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,42,0.9,0.86338,0.9822509031360448,0.8403333333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,44,0.0,0.98556,0.9849754429289601,0.8511666666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,44,0.3,0.95832,0.9849754429289601,0.8511666666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,44,0.6,0.92484,0.9849754429289601,0.8511666666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,44,0.9,0.8769,0.9849754429289601,0.8511666666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,46,0.0,0.98704,0.9867830160678047,0.8595,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,46,0.3,0.96234,0.9867830160678047,0.8595,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,46,0.6,0.9288,0.9867830160678047,0.8595,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,46,0.9,0.8838,0.9867830160678047,0.8595,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,48,0.0,0.9893,0.989329149583776,0.8745833333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,48,0.3,0.96616,0.989329149583776,0.8745833333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,48,0.6,0.93882,0.989329149583776,0.8745833333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,48,0.9,0.89586,0.989329149583776,0.8745833333333334,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,50,0.0,0.99132,0.9912360851732253,0.8854166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,50,0.3,0.97068,0.9912360851732253,0.8854166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,50,0.6,0.94528,0.9912360851732253,0.8854166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
rising,fines_washout,50,0.9,0.90488,0.9912360851732253,0.8854166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,0,0.0,0.90564,0.9032265801575586,0.7406666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,0,0.3,0.84652,0.9032265801575586,0.7406666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,0,0.6,0.79186,0.9032265801575586,0.7406666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,0,0.9,0.74864,0.9032265801575586,0.7406666666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,2,0.0,0.88168,0.8841691045066659,0.7414166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,2,0.3,0.8275,0.8841691045066659,0.7414166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,2,0.6,0.7803,0.8841691045066659,0.7414166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,2,0.9,0.74806,0.8841691045066659,0.7414166666666666,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,4,0.0,0.8947,0.8949960441291137,0.7439166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,4,0.3,0.841,0.8949960441291137,0.7439166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,4,0.6,0.78758,0.8949960441291137,0.7439166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,4,0.9,0.7496,0.8949960441291137,0.7439166666666667,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,6,0.0,0.91428,0.9147475619257657,0.74275,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,6,0.3,0.86156,0.9147475619257657,0.74275,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,6,0.6,0.80576,0.9147475619257657,0.74275,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,6,0.9,0.75354,0.9147475619257657,0.74275,1.0,50000,vertical-dependence diagnostic; not calibrated random field
seasonal,constant,8,0.0,0.92192,0.9227643649786539,0.7410833333333333,1.0,50000,vertical-dependence diagnostic; not calibrated random field
